city,scenario,year,days_over_30C,days_over_35C,days_over_40C,longest_run_over_35C,hottest_day_C,n_models
Anchorage,historical,1850,0.0,0.0,0.0,0.0,18.56,2
Anchorage,historical,1851,0.0,0.0,0.0,0.0,16.76,2
Anchorage,historical,1852,0.0,0.0,0.0,0.0,18.1,2
Anchorage,historical,1853,0.0,0.0,0.0,0.0,17.87,2
Anchorage,historical,1854,0.0,0.0,0.0,0.0,16.01,2
Anchorage,historical,1855,0.0,0.0,0.0,0.0,15.88,2
Anchorage,historical,1856,0.0,0.0,0.0,0.0,17.46,2
Anchorage,historical,1857,0.0,0.0,0.0,0.0,17.27,2
Anchorage,historical,1858,0.0,0.0,0.0,0.0,16.67,2
Anchorage,historical,1859,0.0,0.0,0.0,0.0,15.39,2
Anchorage,historical,1860,0.0,0.0,0.0,0.0,18.99,2
Anchorage,historical,1861,0.0,0.0,0.0,0.0,17.49,2
Anchorage,historical,1862,0.0,0.0,0.0,0.0,18.29,2
Anchorage,historical,1863,0.0,0.0,0.0,0.0,16.41,2
Anchorage,historical,1864,0.0,0.0,0.0,0.0,14.65,2
Anchorage,historical,1865,0.0,0.0,0.0,0.0,16.65,2
Anchorage,historical,1866,0.0,0.0,0.0,0.0,18.26,2
Anchorage,historical,1867,0.0,0.0,0.0,0.0,17.34,2
Anchorage,historical,1868,0.0,0.0,0.0,0.0,16.31,2
Anchorage,historical,1869,0.0,0.0,0.0,0.0,16.42,2
Anchorage,historical,1870,0.0,0.0,0.0,0.0,15.66,2
Anchorage,historical,1871,0.0,0.0,0.0,0.0,18.08,2
Anchorage,historical,1872,0.0,0.0,0.0,0.0,16.91,2
Anchorage,historical,1873,0.0,0.0,0.0,0.0,17.38,2
Anchorage,historical,1874,0.0,0.0,0.0,0.0,15.89,2
Anchorage,historical,1875,0.0,0.0,0.0,0.0,15.76,2
Anchorage,historical,1876,0.0,0.0,0.0,0.0,18.77,2
Anchorage,historical,1877,0.0,0.0,0.0,0.0,18.02,2
Anchorage,historical,1878,0.0,0.0,0.0,0.0,16.28,2
Anchorage,historical,1879,0.0,0.0,0.0,0.0,17.22,2
Anchorage,historical,1880,0.0,0.0,0.0,0.0,15.83,2
Anchorage,historical,1881,0.0,0.0,0.0,0.0,18.26,2
Anchorage,historical,1882,0.0,0.0,0.0,0.0,16.51,2
Anchorage,historical,1883,0.0,0.0,0.0,0.0,17.65,2
Anchorage,historical,1884,0.0,0.0,0.0,0.0,17.09,2
Anchorage,historical,1885,0.0,0.0,0.0,0.0,18.53,2
Anchorage,historical,1886,0.0,0.0,0.0,0.0,16.7,2
Anchorage,historical,1887,0.0,0.0,0.0,0.0,17.11,2
Anchorage,historical,1888,0.0,0.0,0.0,0.0,17.31,2
Anchorage,historical,1889,0.0,0.0,0.0,0.0,16.24,2
Anchorage,historical,1890,0.0,0.0,0.0,0.0,14.49,2
Anchorage,historical,1891,0.0,0.0,0.0,0.0,14.54,2
Anchorage,historical,1892,0.0,0.0,0.0,0.0,17.05,2
Anchorage,historical,1893,0.0,0.0,0.0,0.0,18.16,2
Anchorage,historical,1894,0.0,0.0,0.0,0.0,18.14,2
Anchorage,historical,1895,0.0,0.0,0.0,0.0,18.92,2
Anchorage,historical,1896,0.0,0.0,0.0,0.0,15.81,2
Anchorage,historical,1897,0.0,0.0,0.0,0.0,15.99,2
Anchorage,historical,1898,0.0,0.0,0.0,0.0,17.13,2
Anchorage,historical,1899,0.0,0.0,0.0,0.0,15.4,2
Anchorage,historical,1900,0.0,0.0,0.0,0.0,17.57,2
Anchorage,historical,1901,0.0,0.0,0.0,0.0,15.95,2
Anchorage,historical,1902,0.0,0.0,0.0,0.0,17.43,2
Anchorage,historical,1903,0.0,0.0,0.0,0.0,17.79,2
Anchorage,historical,1904,0.0,0.0,0.0,0.0,18.79,2
Anchorage,historical,1905,0.0,0.0,0.0,0.0,15.58,2
Anchorage,historical,1906,0.0,0.0,0.0,0.0,15.65,2
Anchorage,historical,1907,0.0,0.0,0.0,0.0,18.96,2
Anchorage,historical,1908,0.0,0.0,0.0,0.0,17.55,2
Anchorage,historical,1909,0.0,0.0,0.0,0.0,16.76,2
Anchorage,historical,1910,0.0,0.0,0.0,0.0,16.38,2
Anchorage,historical,1911,0.0,0.0,0.0,0.0,16.51,2
Anchorage,historical,1912,0.0,0.0,0.0,0.0,15.56,2
Anchorage,historical,1913,0.0,0.0,0.0,0.0,18.3,2
Anchorage,historical,1914,0.0,0.0,0.0,0.0,16.91,2
Anchorage,historical,1915,0.0,0.0,0.0,0.0,16.14,2
Anchorage,historical,1916,0.0,0.0,0.0,0.0,16.91,2
Anchorage,historical,1917,0.0,0.0,0.0,0.0,18.19,2
Anchorage,historical,1918,0.0,0.0,0.0,0.0,17.58,2
Anchorage,historical,1919,0.0,0.0,0.0,0.0,16.17,2
Anchorage,historical,1920,0.0,0.0,0.0,0.0,17.07,2
Anchorage,historical,1921,0.0,0.0,0.0,0.0,16.24,2
Anchorage,historical,1922,0.0,0.0,0.0,0.0,17.33,2
Anchorage,historical,1923,0.0,0.0,0.0,0.0,16.35,2
Anchorage,historical,1924,0.0,0.0,0.0,0.0,19.75,2
Anchorage,historical,1925,0.0,0.0,0.0,0.0,16.58,2
Anchorage,historical,1926,0.0,0.0,0.0,0.0,17.47,2
Anchorage,historical,1927,0.0,0.0,0.0,0.0,18.33,2
Anchorage,historical,1928,0.0,0.0,0.0,0.0,15.97,2
Anchorage,historical,1929,0.0,0.0,0.0,0.0,16.09,2
Anchorage,historical,1930,0.0,0.0,0.0,0.0,16.71,2
Anchorage,historical,1931,0.0,0.0,0.0,0.0,16.13,2
Anchorage,historical,1932,0.0,0.0,0.0,0.0,16.57,2
Anchorage,historical,1933,0.0,0.0,0.0,0.0,16.68,2
Anchorage,historical,1934,0.0,0.0,0.0,0.0,16.29,2
Anchorage,historical,1935,0.0,0.0,0.0,0.0,14.2,2
Anchorage,historical,1936,0.0,0.0,0.0,0.0,16.06,2
Anchorage,historical,1937,0.0,0.0,0.0,0.0,16.3,2
Anchorage,historical,1938,0.0,0.0,0.0,0.0,16.58,2
Anchorage,historical,1939,0.0,0.0,0.0,0.0,17.65,2
Anchorage,historical,1940,0.0,0.0,0.0,0.0,18.18,2
Anchorage,historical,1941,0.0,0.0,0.0,0.0,17.92,2
Anchorage,historical,1942,0.0,0.0,0.0,0.0,18.93,2
Anchorage,historical,1943,0.0,0.0,0.0,0.0,17.78,2
Anchorage,historical,1944,0.0,0.0,0.0,0.0,17.19,2
Anchorage,historical,1945,0.0,0.0,0.0,0.0,16.3,2
Anchorage,historical,1946,0.0,0.0,0.0,0.0,17.2,2
Anchorage,historical,1947,0.0,0.0,0.0,0.0,17.31,2
Anchorage,historical,1948,0.0,0.0,0.0,0.0,18.02,2
Anchorage,historical,1949,0.0,0.0,0.0,0.0,18.55,2
Anchorage,historical,1950,0.0,0.0,0.0,0.0,18.35,2
Anchorage,historical,1951,0.0,0.0,0.0,0.0,17.17,2
Anchorage,historical,1952,0.0,0.0,0.0,0.0,15.2,2
Anchorage,historical,1953,0.0,0.0,0.0,0.0,17.88,2
Anchorage,historical,1954,0.0,0.0,0.0,0.0,18.49,2
Anchorage,historical,1955,0.0,0.0,0.0,0.0,17.33,2
Anchorage,historical,1956,0.0,0.0,0.0,0.0,17.54,2
Anchorage,historical,1957,0.0,0.0,0.0,0.0,18.24,2
Anchorage,historical,1958,0.0,0.0,0.0,0.0,16.14,2
Anchorage,historical,1959,0.0,0.0,0.0,0.0,16.61,2
Anchorage,historical,1960,0.0,0.0,0.0,0.0,17.04,2
Anchorage,historical,1961,0.0,0.0,0.0,0.0,18.46,2
Anchorage,historical,1962,0.0,0.0,0.0,0.0,16.97,2
Anchorage,historical,1963,0.0,0.0,0.0,0.0,17.27,2
Anchorage,historical,1964,0.0,0.0,0.0,0.0,17.16,2
Anchorage,historical,1965,0.0,0.0,0.0,0.0,15.02,2
Anchorage,historical,1966,0.0,0.0,0.0,0.0,17.63,2
Anchorage,historical,1967,0.0,0.0,0.0,0.0,18.09,2
Anchorage,historical,1968,0.0,0.0,0.0,0.0,16.65,2
Anchorage,historical,1969,0.0,0.0,0.0,0.0,15.11,2
Anchorage,historical,1970,0.0,0.0,0.0,0.0,17.64,2
Anchorage,historical,1971,0.0,0.0,0.0,0.0,18.29,2
Anchorage,historical,1972,0.0,0.0,0.0,0.0,16.47,2
Anchorage,historical,1973,0.0,0.0,0.0,0.0,18.07,2
Anchorage,historical,1974,0.0,0.0,0.0,0.0,18.67,2
Anchorage,historical,1975,0.0,0.0,0.0,0.0,16.6,2
Anchorage,historical,1976,0.0,0.0,0.0,0.0,16.76,2
Anchorage,historical,1977,0.0,0.0,0.0,0.0,15.83,2
Anchorage,historical,1978,0.0,0.0,0.0,0.0,15.99,2
Anchorage,historical,1979,0.0,0.0,0.0,0.0,18.33,2
Anchorage,historical,1980,0.0,0.0,0.0,0.0,15.63,2
Anchorage,historical,1981,0.0,0.0,0.0,0.0,17.68,2
Anchorage,historical,1982,0.0,0.0,0.0,0.0,16.31,2
Anchorage,historical,1983,0.0,0.0,0.0,0.0,16.56,2
Anchorage,historical,1984,0.0,0.0,0.0,0.0,17.05,2
Anchorage,historical,1985,0.0,0.0,0.0,0.0,16.18,2
Anchorage,historical,1986,0.0,0.0,0.0,0.0,17.89,2
Anchorage,historical,1987,0.0,0.0,0.0,0.0,15.78,2
Anchorage,historical,1988,0.0,0.0,0.0,0.0,19.01,2
Anchorage,historical,1989,0.0,0.0,0.0,0.0,16.41,2
Anchorage,historical,1990,0.0,0.0,0.0,0.0,18.59,2
Anchorage,historical,1991,0.0,0.0,0.0,0.0,16.09,2
Anchorage,historical,1992,0.0,0.0,0.0,0.0,16.9,2
Anchorage,historical,1993,0.0,0.0,0.0,0.0,16.18,2
Anchorage,historical,1994,0.0,0.0,0.0,0.0,16.94,2
Anchorage,historical,1995,0.0,0.0,0.0,0.0,16.82,2
Anchorage,historical,1996,0.0,0.0,0.0,0.0,18.7,2
Anchorage,historical,1997,0.0,0.0,0.0,0.0,18.84,2
Anchorage,historical,1998,0.0,0.0,0.0,0.0,19.04,2
Anchorage,historical,1999,0.0,0.0,0.0,0.0,17.81,2
Anchorage,historical,2000,0.0,0.0,0.0,0.0,18.81,2
Anchorage,historical,2001,0.0,0.0,0.0,0.0,17.91,2
Anchorage,historical,2002,0.0,0.0,0.0,0.0,19.37,2
Anchorage,historical,2003,0.0,0.0,0.0,0.0,19.11,2
Anchorage,historical,2004,0.0,0.0,0.0,0.0,17.06,2
Anchorage,historical,2005,0.0,0.0,0.0,0.0,17.03,2
Anchorage,historical,2006,0.0,0.0,0.0,0.0,18.18,2
Anchorage,historical,2007,0.0,0.0,0.0,0.0,16.94,2
Anchorage,historical,2008,0.0,0.0,0.0,0.0,18.54,2
Anchorage,historical,2009,0.0,0.0,0.0,0.0,18.11,2
Anchorage,historical,2010,0.0,0.0,0.0,0.0,16.83,2
Anchorage,historical,2011,0.0,0.0,0.0,0.0,16.71,2
Anchorage,historical,2012,0.0,0.0,0.0,0.0,18.18,2
Anchorage,historical,2013,0.0,0.0,0.0,0.0,19.16,2
Anchorage,historical,2014,0.0,0.0,0.0,0.0,18.37,2
Anchorage,ssp585,2015,0.0,0.0,0.0,0.0,17.69,3
Anchorage,ssp585,2016,0.0,0.0,0.0,0.0,18.99,3
Anchorage,ssp585,2017,0.0,0.0,0.0,0.0,19.15,3
Anchorage,ssp585,2018,0.0,0.0,0.0,0.0,18.61,3
Anchorage,ssp585,2019,0.0,0.0,0.0,0.0,17.58,3
Anchorage,ssp585,2020,0.0,0.0,0.0,0.0,19.9,3
Anchorage,ssp585,2021,0.0,0.0,0.0,0.0,18.05,3
Anchorage,ssp585,2022,0.0,0.0,0.0,0.0,17.42,3
Anchorage,ssp585,2023,0.0,0.0,0.0,0.0,19.19,3
Anchorage,ssp585,2024,0.0,0.0,0.0,0.0,18.4,3
Anchorage,ssp585,2025,0.0,0.0,0.0,0.0,18.15,3
Anchorage,ssp585,2026,0.0,0.0,0.0,0.0,19.1,3
Anchorage,ssp585,2027,0.0,0.0,0.0,0.0,20.4,3
Anchorage,ssp585,2028,0.0,0.0,0.0,0.0,20.35,3
Anchorage,ssp585,2029,0.0,0.0,0.0,0.0,20.58,3
Anchorage,ssp585,2030,0.0,0.0,0.0,0.0,18.5,3
Anchorage,ssp585,2031,0.0,0.0,0.0,0.0,18.95,3
Anchorage,ssp585,2032,0.0,0.0,0.0,0.0,18.44,3
Anchorage,ssp585,2033,0.0,0.0,0.0,0.0,18.45,3
Anchorage,ssp585,2034,0.0,0.0,0.0,0.0,18.54,3
Anchorage,ssp585,2035,0.0,0.0,0.0,0.0,18.43,3
Anchorage,ssp585,2036,0.0,0.0,0.0,0.0,21.1,3
Anchorage,ssp585,2037,0.0,0.0,0.0,0.0,19.49,3
Anchorage,ssp585,2038,0.0,0.0,0.0,0.0,18.43,3
Anchorage,ssp585,2039,0.0,0.0,0.0,0.0,18.75,3
Anchorage,ssp585,2040,0.0,0.0,0.0,0.0,18.74,3
Anchorage,ssp585,2041,0.0,0.0,0.0,0.0,21.09,3
Anchorage,ssp585,2042,0.0,0.0,0.0,0.0,19.87,3
Anchorage,ssp585,2043,0.0,0.0,0.0,0.0,20.51,3
Anchorage,ssp585,2044,0.0,0.0,0.0,0.0,19.7,3
Anchorage,ssp585,2045,0.0,0.0,0.0,0.0,21.25,3
Anchorage,ssp585,2046,0.0,0.0,0.0,0.0,20.54,3
Anchorage,ssp585,2047,0.0,0.0,0.0,0.0,19.24,3
Anchorage,ssp585,2048,0.0,0.0,0.0,0.0,19.28,3
Anchorage,ssp585,2049,0.0,0.0,0.0,0.0,20.32,3
Anchorage,ssp585,2050,0.0,0.0,0.0,0.0,20.24,3
Anchorage,ssp585,2051,0.0,0.0,0.0,0.0,20.28,3
Anchorage,ssp585,2052,0.0,0.0,0.0,0.0,20.81,3
Anchorage,ssp585,2053,0.0,0.0,0.0,0.0,21.52,3
Anchorage,ssp585,2054,0.0,0.0,0.0,0.0,20.99,3
Anchorage,ssp585,2055,0.0,0.0,0.0,0.0,20.58,3
Anchorage,ssp585,2056,0.0,0.0,0.0,0.0,19.49,3
Anchorage,ssp585,2057,0.0,0.0,0.0,0.0,19.32,3
Anchorage,ssp585,2058,0.0,0.0,0.0,0.0,21.5,3
Anchorage,ssp585,2059,0.0,0.0,0.0,0.0,20.58,3
Anchorage,ssp585,2060,0.0,0.0,0.0,0.0,22.31,3
Anchorage,ssp585,2061,0.0,0.0,0.0,0.0,22.21,3
Anchorage,ssp585,2062,0.0,0.0,0.0,0.0,21.59,3
Anchorage,ssp585,2063,0.0,0.0,0.0,0.0,24.02,3
Anchorage,ssp585,2064,0.0,0.0,0.0,0.0,21.97,3
Anchorage,ssp585,2065,0.0,0.0,0.0,0.0,21.58,3
Anchorage,ssp585,2066,0.0,0.0,0.0,0.0,22.39,3
Anchorage,ssp585,2067,0.0,0.0,0.0,0.0,21.97,3
Anchorage,ssp585,2068,0.0,0.0,0.0,0.0,23.77,3
Anchorage,ssp585,2069,0.0,0.0,0.0,0.0,21.73,3
Anchorage,ssp585,2070,0.0,0.0,0.0,0.0,20.33,3
Anchorage,ssp585,2071,0.0,0.0,0.0,0.0,22.61,3
Anchorage,ssp585,2072,0.0,0.0,0.0,0.0,23.02,3
Anchorage,ssp585,2073,0.0,0.0,0.0,0.0,20.53,3
Anchorage,ssp585,2074,0.0,0.0,0.0,0.0,20.37,3
Anchorage,ssp585,2075,0.0,0.0,0.0,0.0,21.46,3
Anchorage,ssp585,2076,0.0,0.0,0.0,0.0,22.18,3
Anchorage,ssp585,2077,0.67,0.0,0.0,0.0,24.15,3
Anchorage,ssp585,2078,0.0,0.0,0.0,0.0,23.06,3
Anchorage,ssp585,2079,0.0,0.0,0.0,0.0,23.08,3
Anchorage,ssp585,2080,0.0,0.0,0.0,0.0,21.39,3
Anchorage,ssp585,2081,0.0,0.0,0.0,0.0,22.42,3
Anchorage,ssp585,2082,0.0,0.0,0.0,0.0,22.94,3
Anchorage,ssp585,2083,0.0,0.0,0.0,0.0,22.53,3
Anchorage,ssp585,2084,0.0,0.0,0.0,0.0,21.96,3
Anchorage,ssp585,2085,0.0,0.0,0.0,0.0,23.24,3
Anchorage,ssp585,2086,0.0,0.0,0.0,0.0,23.92,3
Anchorage,ssp585,2087,0.0,0.0,0.0,0.0,23.67,3
Anchorage,ssp585,2088,0.0,0.0,0.0,0.0,24.2,3
Anchorage,ssp585,2089,0.0,0.0,0.0,0.0,23.23,3
Anchorage,ssp585,2090,0.0,0.0,0.0,0.0,21.58,3
Anchorage,ssp585,2091,0.0,0.0,0.0,0.0,23.47,3
Anchorage,ssp585,2092,0.0,0.0,0.0,0.0,22.97,3
Anchorage,ssp585,2093,0.0,0.0,0.0,0.0,23.51,3
Anchorage,ssp585,2094,0.0,0.0,0.0,0.0,23.26,3
Anchorage,ssp585,2095,0.0,0.0,0.0,0.0,24.16,3
Anchorage,ssp585,2096,1.67,0.0,0.0,0.0,25.61,3
Anchorage,ssp585,2097,0.0,0.0,0.0,0.0,21.0,3
Anchorage,ssp585,2098,0.0,0.0,0.0,0.0,22.23,3
Anchorage,ssp585,2099,0.0,0.0,0.0,0.0,25.55,3
Anchorage,ssp585,2100,0.0,0.0,0.0,0.0,21.1,2
Bangkok,historical,1850,101.5,22.5,0.0,11.5,36.72,2
Bangkok,historical,1851,81.5,14.0,0.0,9.5,36.29,2
Bangkok,historical,1852,98.5,44.5,0.0,26.0,38.1,2
Bangkok,historical,1853,113.5,40.0,0.0,20.0,38.74,2
Bangkok,historical,1854,91.0,24.5,0.0,15.0,36.7,2
Bangkok,historical,1855,80.5,24.5,0.0,10.5,37.16,2
Bangkok,historical,1856,77.0,12.5,0.0,9.0,36.41,2
Bangkok,historical,1857,84.5,17.5,0.0,13.0,36.96,2
Bangkok,historical,1858,96.0,17.5,0.0,10.0,37.03,2
Bangkok,historical,1859,98.5,41.0,0.0,24.5,37.94,2
Bangkok,historical,1860,87.5,22.5,0.0,12.0,37.39,2
Bangkok,historical,1861,86.0,23.0,0.0,11.0,36.64,2
Bangkok,historical,1862,76.0,11.5,0.0,8.5,36.4,2
Bangkok,historical,1863,84.0,22.5,0.0,14.5,36.83,2
Bangkok,historical,1864,76.5,23.0,0.0,8.5,37.31,2
Bangkok,historical,1865,97.0,13.5,0.0,5.0,36.34,2
Bangkok,historical,1866,94.0,31.5,0.0,15.0,37.55,2
Bangkok,historical,1867,101.0,32.5,0.0,9.0,37.24,2
Bangkok,historical,1868,116.0,34.5,0.0,15.0,37.52,2
Bangkok,historical,1869,88.5,23.5,0.0,9.0,37.71,2
Bangkok,historical,1870,84.0,23.5,0.0,7.5,36.87,2
Bangkok,historical,1871,64.0,4.0,0.0,1.5,35.69,2
Bangkok,historical,1872,98.0,21.0,0.0,8.5,36.87,2
Bangkok,historical,1873,110.5,32.5,0.0,22.5,38.62,2
Bangkok,historical,1874,77.5,20.0,0.0,9.5,36.82,2
Bangkok,historical,1875,67.5,18.0,0.0,10.5,36.92,2
Bangkok,historical,1876,114.0,36.5,0.0,27.0,37.35,2
Bangkok,historical,1877,107.0,27.5,0.0,12.5,37.98,2
Bangkok,historical,1878,89.5,22.0,0.0,15.5,37.54,2
Bangkok,historical,1879,83.5,24.0,0.0,8.0,37.24,2
Bangkok,historical,1880,82.0,11.0,0.0,6.0,36.52,2
Bangkok,historical,1881,87.5,20.0,0.0,10.0,36.81,2
Bangkok,historical,1882,90.0,24.0,0.0,13.0,37.63,2
Bangkok,historical,1883,96.0,25.5,0.0,11.5,37.09,2
Bangkok,historical,1884,96.0,28.0,0.0,11.0,37.05,2
Bangkok,historical,1885,108.5,38.5,0.0,18.5,37.61,2
Bangkok,historical,1886,69.0,18.0,0.0,11.0,36.61,2
Bangkok,historical,1887,46.5,0.0,0.0,0.0,33.38,2
Bangkok,historical,1888,85.0,23.5,0.0,8.0,37.64,2
Bangkok,historical,1889,102.0,18.5,0.0,8.0,37.63,2
Bangkok,historical,1890,104.5,29.0,0.0,10.5,37.38,2
Bangkok,historical,1891,79.0,21.0,0.0,15.0,37.03,2
Bangkok,historical,1892,59.5,5.0,0.0,4.0,36.29,2
Bangkok,historical,1893,94.0,36.0,0.0,18.0,38.51,2
Bangkok,historical,1894,97.0,29.0,0.0,15.0,37.17,2
Bangkok,historical,1895,102.0,36.5,0.0,15.0,37.73,2
Bangkok,historical,1896,99.0,35.5,0.0,12.5,36.95,2
Bangkok,historical,1897,95.0,24.5,0.0,13.0,36.97,2
Bangkok,historical,1898,83.5,10.5,0.0,4.5,36.42,2
Bangkok,historical,1899,95.0,29.0,0.0,10.5,37.24,2
Bangkok,historical,1900,112.5,33.0,0.0,14.0,38.11,2
Bangkok,historical,1901,116.0,45.5,0.0,31.5,38.38,2
Bangkok,historical,1902,83.0,25.0,0.0,12.0,37.08,2
Bangkok,historical,1903,111.0,33.0,0.0,15.0,37.16,2
Bangkok,historical,1904,119.5,51.0,0.0,22.0,38.12,2
Bangkok,historical,1905,106.0,39.0,0.0,15.5,37.82,2
Bangkok,historical,1906,72.0,6.5,0.0,3.5,35.6,2
Bangkok,historical,1907,76.0,8.5,0.0,3.0,35.85,2
Bangkok,historical,1908,92.5,17.0,0.0,7.5,37.06,2
Bangkok,historical,1909,112.5,11.0,0.0,5.0,36.67,2
Bangkok,historical,1910,108.0,40.5,0.0,26.5,38.26,2
Bangkok,historical,1911,98.0,36.5,0.0,15.0,37.79,2
Bangkok,historical,1912,83.5,8.0,0.0,5.5,35.89,2
Bangkok,historical,1913,113.0,35.5,0.0,14.5,38.1,2
Bangkok,historical,1914,119.5,33.0,1.0,10.5,38.26,2
Bangkok,historical,1915,98.0,40.0,0.0,25.0,37.83,2
Bangkok,historical,1916,57.5,3.0,0.0,2.0,35.57,2
Bangkok,historical,1917,91.5,19.5,0.0,11.5,37.57,2
Bangkok,historical,1918,80.5,5.0,0.0,2.5,35.7,2
Bangkok,historical,1919,105.0,19.5,0.0,8.0,36.77,2
Bangkok,historical,1920,96.0,25.0,0.0,17.5,36.94,2
Bangkok,historical,1921,108.0,39.5,0.0,28.5,37.45,2
Bangkok,historical,1922,105.5,56.0,0.0,24.5,37.85,2
Bangkok,historical,1923,103.5,35.5,0.0,17.5,37.99,2
Bangkok,historical,1924,71.5,27.0,0.0,12.0,37.52,2
Bangkok,historical,1925,82.5,19.5,0.0,7.0,36.37,2
Bangkok,historical,1926,92.0,17.5,0.0,7.5,36.56,2
Bangkok,historical,1927,89.5,17.5,0.0,8.5,36.86,2
Bangkok,historical,1928,103.5,26.0,0.0,12.5,37.5,2
Bangkok,historical,1929,90.5,22.5,0.0,10.0,37.95,2
Bangkok,historical,1930,87.0,28.5,0.0,12.5,37.6,2
Bangkok,historical,1931,89.0,33.0,0.0,17.0,37.53,2
Bangkok,historical,1932,115.0,38.0,0.0,15.0,37.91,2
Bangkok,historical,1933,107.5,27.0,0.0,8.0,37.51,2
Bangkok,historical,1934,87.0,19.5,0.0,8.5,36.93,2
Bangkok,historical,1935,90.5,27.5,0.0,17.0,37.39,2
Bangkok,historical,1936,90.5,21.5,0.0,17.5,37.43,2
Bangkok,historical,1937,82.0,17.0,0.0,16.0,36.38,2
Bangkok,historical,1938,90.5,21.5,0.0,11.5,37.68,2
Bangkok,historical,1939,89.0,30.0,0.0,16.5,37.32,2
Bangkok,historical,1940,104.0,21.0,0.0,9.0,36.67,2
Bangkok,historical,1941,86.5,21.5,0.0,7.0,37.4,2
Bangkok,historical,1942,105.0,29.5,0.0,15.5,37.47,2
Bangkok,historical,1943,106.0,35.0,0.0,14.5,37.63,2
Bangkok,historical,1944,83.5,27.0,0.0,14.5,37.62,2
Bangkok,historical,1945,80.0,13.0,0.0,5.5,36.58,2
Bangkok,historical,1946,78.5,19.5,0.0,15.5,37.29,2
Bangkok,historical,1947,127.5,51.5,0.0,25.0,38.12,2
Bangkok,historical,1948,97.0,26.0,0.0,11.5,37.4,2
Bangkok,historical,1949,94.5,29.5,0.0,10.0,37.84,2
Bangkok,historical,1950,100.5,30.0,0.0,8.0,37.31,2
Bangkok,historical,1951,94.5,27.5,0.0,22.0,37.48,2
Bangkok,historical,1952,97.5,29.5,0.0,11.0,37.24,2
Bangkok,historical,1953,88.0,32.5,0.0,14.0,37.05,2
Bangkok,historical,1954,93.5,22.0,0.0,10.0,36.89,2
Bangkok,historical,1955,89.0,15.0,0.0,7.0,36.43,2
Bangkok,historical,1956,82.0,3.0,0.0,2.5,35.69,2
Bangkok,historical,1957,93.0,28.5,0.0,17.5,37.18,2
Bangkok,historical,1958,98.0,34.5,0.0,10.0,37.56,2
Bangkok,historical,1959,84.0,25.0,0.0,7.5,36.08,2
Bangkok,historical,1960,97.0,46.0,0.0,30.0,38.39,2
Bangkok,historical,1961,103.0,37.5,0.0,21.0,38.64,2
Bangkok,historical,1962,79.5,31.5,0.0,21.0,37.64,2
Bangkok,historical,1963,98.0,30.5,0.0,13.5,37.46,2
Bangkok,historical,1964,97.5,31.0,0.0,15.0,37.15,2
Bangkok,historical,1965,106.0,41.0,0.0,16.5,38.4,2
Bangkok,historical,1966,107.0,39.0,0.0,31.0,38.49,2
Bangkok,historical,1967,100.0,49.0,0.0,17.0,38.62,2
Bangkok,historical,1968,93.0,20.5,0.0,9.0,36.94,2
Bangkok,historical,1969,73.0,5.0,0.0,3.5,36.18,2
Bangkok,historical,1970,95.0,25.5,0.0,14.0,36.92,2
Bangkok,historical,1971,103.5,33.0,0.5,20.5,38.12,2
Bangkok,historical,1972,102.5,38.5,0.0,12.5,37.41,2
Bangkok,historical,1973,99.0,37.0,0.0,20.5,38.13,2
Bangkok,historical,1974,75.0,12.0,0.0,5.5,36.04,2
Bangkok,historical,1975,58.5,3.0,0.0,3.0,35.23,2
Bangkok,historical,1976,96.5,31.5,0.0,12.0,37.74,2
Bangkok,historical,1977,93.5,24.5,0.0,14.0,36.96,2
Bangkok,historical,1978,98.0,19.0,0.0,12.5,36.99,2
Bangkok,historical,1979,96.0,21.5,0.0,7.0,36.76,2
Bangkok,historical,1980,120.0,49.5,0.0,29.0,37.79,2
Bangkok,historical,1981,101.0,31.0,0.0,19.5,38.25,2
Bangkok,historical,1982,102.0,23.0,0.0,9.5,37.16,2
Bangkok,historical,1983,83.0,12.0,0.0,6.0,36.35,2
Bangkok,historical,1984,106.0,36.0,0.0,29.5,38.04,2
Bangkok,historical,1985,79.0,13.0,0.0,6.5,36.7,2
Bangkok,historical,1986,79.5,12.5,0.0,10.0,36.81,2
Bangkok,historical,1987,75.0,8.5,0.0,5.5,36.03,2
Bangkok,historical,1988,87.5,4.0,0.0,2.0,35.58,2
Bangkok,historical,1989,73.0,8.5,0.0,4.5,36.16,2
Bangkok,historical,1990,92.0,27.0,0.0,8.0,37.14,2
Bangkok,historical,1991,134.0,38.0,0.0,23.5,38.04,2
Bangkok,historical,1992,67.5,4.0,0.0,2.0,35.68,2
Bangkok,historical,1993,84.5,19.5,0.0,12.5,37.35,2
Bangkok,historical,1994,75.0,21.0,0.0,8.5,35.36,2
Bangkok,historical,1995,106.5,47.0,0.0,22.0,38.42,2
Bangkok,historical,1996,93.5,28.0,0.0,15.0,36.91,2
Bangkok,historical,1997,86.5,6.5,0.0,3.0,36.37,2
Bangkok,historical,1998,103.0,28.5,0.0,10.5,36.74,2
Bangkok,historical,1999,101.0,28.5,0.0,8.5,37.01,2
Bangkok,historical,2000,83.0,20.5,0.0,8.0,36.43,2
Bangkok,historical,2001,111.5,26.5,0.0,12.5,36.94,2
Bangkok,historical,2002,95.0,29.0,0.0,16.0,38.02,2
Bangkok,historical,2003,88.0,29.5,0.0,22.0,37.31,2
